date,venue_code,found,rooms_available,rooms_occupied,room_revenue,state,hotelSearchesMX,is_holiday,hocc,hotelSearches,dayofweek,day,month,venue_encode,occ
7/7/2019,TLUZO,True,268,122,120543.18,Estado de Mexico,0.82,0,0,0,6,7,7,38,0.455223881
7/8/2019,TLUZO,True,268,209,232503.77,Estado de Mexico,0.85,0,0,0.2,0,8,7,38,0.779850746
7/9/2019,TLUZO,True,268,229,244385.27,Estado de Mexico,0.86,0,0,0.73,1,9,7,38,0.854477612
7/10/2019,TLUZO,True,268,224,253685.49,Estado de Mexico,0.89,0,0,0.77,2,10,7,38,0.835820896
7/11/2019,TLUZO,True,268,185,204145.75,Estado de Mexico,0.84,0,0,0.39,3,11,7,38,0.690298507
7/12/2019,TLUZO,True,268,108,102556.75,Estado de Mexico,0.85,0,0,0,4,12,7,38,0.402985075
7/13/2019,TLUZO,True,268,104,98904.72,Estado de Mexico,0.84,0,0,0.39,5,13,7,38,0.388059701
7/14/2019,TLUZO,True,268,124,119443.15,Estado de Mexico,0.81,0,0,0.19,6,14,7,38,0.462686567
7/15/2019,TLUZO,True,268,229,253223.88,Estado de Mexico,0.83,0,0,0.2,0,15,7,38,0.854477612
7/16/2019,TLUZO,True,268,238,0,Estado de Mexico,0.84,0,0,0.24,1,16,7,38,0.888059701
7/17/2019,TLUZO,True,268,238,302733.62,Estado de Mexico,0.84,0,0,0.26,2,17,7,38,0.888059701
7/18/2019,TLUZO,True,268,213,234804.53,Estado de Mexico,0.86,0,0,0,3,18,7,38,0.794776119
7/19/2019,TLUZO,True,268,159,155287.04,Estado de Mexico,0.91,0,0,0,4,19,7,38,0.593283582
7/20/2019,TLUZO,True,268,147,137873.94,Estado de Mexico,0.89,0,0,0.39,5,20,7,38,0.548507463
7/21/2019,TLUZO,True,268,100,98502.04,Estado de Mexico,0.89,0,0,0.4,6,21,7,38,0.373134328
7/22/2019,TLUZO,True,268,197,233769.55,Estado de Mexico,0.88,0,0,0.42,0,22,7,38,0.735074627
7/23/2019,TLUZO,True,268,213,239322.28,Estado de Mexico,1,0,0,1,1,23,7,38,0.794776119
7/24/2019,TLUZO,True,268,190,217651.29,Estado de Mexico,0.98,0,0,0.26,2,24,7,38,0.708955224
7/25/2019,TLUZO,True,268,194,218980.2,Estado de Mexico,0.92,0,0,0,3,25,7,38,0.723880597
7/26/2019,TLUZO,True,268,117,230288.94,Estado de Mexico,0.94,0,0,0.2,4,26,7,38,0.436567164
7/27/2019,TLUZO,True,268,119,116154.61,Estado de Mexico,0.94,0,0,0.2,5,27,7,38,0.444029851
7/28/2019,TLUZO,True,268,101,97872.04,Estado de Mexico,0.92,0,0,0.2,6,28,7,38,0.376865672
7/29/2019,TLUZO,True,268,169,189597.2,Estado de Mexico,0.93,0,0,0,0,29,7,38,0.630597015
7/30/2019,TLUZO,True,268,177,258606.02,Estado de Mexico,0.98,0,0,0.75,1,30,7,38,0.660447761
7/31/2019,TLUZO,True,268,179,278048.7,Estado de Mexico,0.98,0,0,0.53,2,31,7,38,0.667910448
8/1/2019,TLUZO,True,268,185,202282.09,Estado de Mexico,0.77,0,0,0,3,1,8,38,0.690298507
8/2/2019,TLUZO,True,268,94,93410.9,Estado de Mexico,0.79,0,0,0,4,2,8,38,0.350746269
8/3/2019,TLUZO,True,268,104,97171.39,Estado de Mexico,0.77,0,0,0.76,5,3,8,38,0.388059701
8/4/2019,TLUZO,True,268,112,106570,Estado de Mexico,0.82,0,0,0,6,4,8,38,0.417910448
8/5/2019,TLUZO,True,268,212,220609.45,Estado de Mexico,0.84,0,0,0.42,0,5,8,38,0.791044776
8/6/2019,TLUZO,True,268,219,227461.77,Estado de Mexico,0.87,0,0,0,1,6,8,38,0.817164179
8/7/2019,TLUZO,True,268,233,247196.35,Estado de Mexico,0.82,0,0,0,2,7,8,38,0.869402985
8/8/2019,TLUZO,True,268,216,224015.54,Estado de Mexico,0.86,0,0,0.19,3,8,8,38,0.805970149
8/9/2019,TLUZO,True,268,146,136385.46,Estado de Mexico,0.88,0,0,0.41,4,9,8,38,0.544776119
8/10/2019,TLUZO,True,268,99,93665.34,Estado de Mexico,0.89,0,0,0,5,10,8,38,0.369402985
8/11/2019,TLUZO,True,268,123,119463.92,Estado de Mexico,0.88,0,0,0.2,6,11,8,38,0.458955224
8/12/2019,TLUZO,True,268,218,237503.34,Estado de Mexico,0.9,0,0,0.2,0,12,8,38,0.813432836
8/13/2019,TLUZO,True,268,206,230021.96,Estado de Mexico,0.92,0,0,0,1,13,8,38,0.768656716
8/14/2019,TLUZO,True,268,237,258422.05,Estado de Mexico,0.94,0,0,0.26,2,14,8,38,0.884328358
8/15/2019,TLUZO,True,268,187,204038.96,Estado de Mexico,0.9,0,0,0.4,3,15,8,38,0.697761194
8/16/2019,TLUZO,True,268,116,112671.57,Estado de Mexico,0.94,0,0,0.4,4,16,8,38,0.432835821
8/17/2019,TLUZO,True,268,88,84865.07,Estado de Mexico,0.91,0,0,0,5,17,8,38,0.328358209
8/18/2019,TLUZO,True,268,173,190642.88,Estado de Mexico,0.94,0,0,0.42,6,18,8,38,0.645522388
8/19/2019,TLUZO,True,268,167,178069.31,Estado de Mexico,0.92,0,0,0,0,19,8,38,0.623134328
8/20/2019,TLUZO,True,268,202,220475.27,Estado de Mexico,1,0,0,1,1,20,8,38,0.753731343
8/21/2019,TLUZO,True,268,217,237234.39,Estado de Mexico,0.97,0,0,0.79,2,21,8,38,0.809701493
8/22/2019,TLUZO,True,268,179,197393.19,Estado de Mexico,0.99,0,0,0.63,3,22,8,38,0.667910448
8/23/2019,TLUZO,True,268,102,94889.92,Estado de Mexico,0.93,0,0,0.2,4,23,8,38,0.380597015
8/24/2019,TLUZO,True,268,115,103580.96,Estado de Mexico,0.91,0,0,0.21,5,24,8,38,0.429104478
8/25/2019,TLUZO,True,268,108,97886.92,Estado de Mexico,0.91,0,0,0.41,6,25,8,38,0.402985075
8/26/2019,TLUZO,True,268,196,205878.4,Estado de Mexico,0.94,0,0,0.42,0,26,8,38,0.731343284
8/27/2019,TLUZO,True,268,211,230025.63,Estado de Mexico,0.96,0,0,0,1,27,8,38,0.787313433
8/28/2019,TLUZO,True,268,209,224022.55,Estado de Mexico,0.95,0,0,0,2,28,8,38,0.779850746
8/29/2019,TLUZO,True,268,175,184083.84,Estado de Mexico,0.84,0,0,0.21,3,29,8,38,0.652985075
8/30/2019,TLUZO,True,268,105,99338.58,Estado de Mexico,0.91,0,0,0.41,4,30,8,38,0.391791045
8/31/2019,TLUZO,True,268,103,91839.59,Estado de Mexico,0.9,0,0,0.41,5,31,8,38,0.384328358
9/1/2019,TLUZO,True,268,101,92601.62,Estado de Mexico,0.95,0,0,0.85,6,1,9,38,0.376865672
9/2/2019,TLUZO,True,268,186,200916.86,Estado de Mexico,1,0,0,0.3,0,2,9,38,0.694029851
9/3/2019,TLUZO,True,268,237,250132.1,Estado de Mexico,0.94,0,0,1,1,3,9,38,0.884328358
9/4/2019,TLUZO,True,268,238,254348.42,Estado de Mexico,0.93,0,0,0,2,4,9,38,0.888059701
9/5/2019,TLUZO,True,268,197,209186.55,Estado de Mexico,0.85,0,0,0.57,3,5,9,38,0.735074627
9/6/2019,TLUZO,True,268,152,135350.56,Estado de Mexico,0.88,0,0,0.82,4,6,9,38,0.567164179
9/7/2019,TLUZO,True,268,92,87706.77,Estado de Mexico,0.84,0,0,0.27,5,7,9,38,0.343283582
9/8/2019,TLUZO,True,268,89,86627.9,Estado de Mexico,0.85,0,0,0,6,8,9,38,0.332089552
9/9/2019,TLUZO,True,268,182,195558.5,Estado de Mexico,0.83,0,0,0.57,0,9,9,38,0.679104478
9/10/2019,TLUZO,True,268,209,233360.29,Estado de Mexico,0.9,0,0,0,1,10,9,38,0.779850746
9/11/2019,TLUZO,True,268,211,240529.28,Estado de Mexico,0.88,0,0,0,2,11,9,38,0.787313433
9/12/2019,TLUZO,True,268,172,196154.49,Estado de Mexico,0.83,0,0,0,3,12,9,38,0.641791045
9/13/2019,TLUZO,True,268,80,85528.65,Estado de Mexico,0.82,0,0,0,4,13,9,38,0.298507463
9/14/2019,TLUZO,True,268,77,81971.2,Estado de Mexico,0.81,0,0,0.76,5,14,9,38,0.287313433
9/15/2019,TLUZO,True,268,80,70309.26,Estado de Mexico,0.81,0,0,0,6,15,9,38,0.298507463
9/16/2019,TLUZO,True,268,92,89493.73,Estado de Mexico,0.86,1,0,0.28,0,16,9,38,0.343283582
9/17/2019,TLUZO,True,268,166,175946.98,Estado de Mexico,0.9,0,0,0.66,1,17,9,38,0.619402985
9/18/2019,TLUZO,True,268,173,190642.88,Estado de Mexico,0.78,0,0,0.34,2,18,9,38,0.645522388
9/19/2019,TLUZO,True,268,164,177794.87,Estado de Mexico,0.76,0,0,0,3,19,9,38,0.611940299
9/20/2019,TLUZO,True,268,105,102172.84,Estado de Mexico,0.73,0,0,0.51,4,20,9,38,0.391791045
9/21/2019,TLUZO,True,268,207,212968.49,Estado de Mexico,0.72,0,0,0.5,5,21,9,38,0.77238806
9/22/2019,TLUZO,True,268,96,90711.36,Estado de Mexico,0.72,0,0,0.25,6,22,9,38,0.358208955
9/23/2019,TLUZO,True,268,178,189406.51,Estado de Mexico,0.75,0,0,0,0,23,9,38,0.664179104
9/24/2019,TLUZO,True,268,208,222659.19,Estado de Mexico,0.76,0,0,0.64,1,24,9,38,0.776119403
9/25/2019,TLUZO,True,268,212,229862.15,Estado de Mexico,0.69,0,0,0.33,2,25,9,38,0.791044776
9/26/2019,TLUZO,True,268,168,181431.71,Estado de Mexico,0.68,0,0,0,3,26,9,38,0.626865672
9/27/2019,TLUZO,True,268,114,106487.69,Estado de Mexico,0.65,0,0,0.25,4,27,9,38,0.425373134
9/28/2019,TLUZO,True,268,89,79546.49,Estado de Mexico,0.66,0,0,0.24,5,28,9,38,0.332089552
9/29/2019,TLUZO,True,268,103,95198.48,Estado de Mexico,0.71,0,0,0,6,29,9,38,0.384328358
9/30/2019,TLUZO,True,268,179,192648.82,Estado de Mexico,0.66,0,0,0.5,0,30,9,38,0.667910448
10/1/2019,TLUZO,True,268,217,230608.62,Estado de Mexico,0.68,0,0,0.6,1,1,10,38,0.809701493
10/2/2019,TLUZO,True,268,194,212109.31,Estado de Mexico,0.86,0,0,0.99,2,2,10,38,0.723880597
10/3/2019,TLUZO,True,268,154,167689.91,Estado de Mexico,0.85,0,0,0.26,3,3,10,38,0.574626866
10/4/2019,TLUZO,True,268,108,104687.38,Estado de Mexico,0.83,0,0,0.74,4,4,10,38,0.402985075
10/5/2019,TLUZO,True,268,103,95406.85,Estado de Mexico,0.81,0,0,0,5,5,10,38,0.384328358
10/6/2019,TLUZO,True,268,115,107433.07,Estado de Mexico,0.78,0,0,0,6,6,10,38,0.429104478
10/7/2019,TLUZO,True,268,211,222349.21,Estado de Mexico,0.84,0,0,0.79,0,7,10,38,0.787313433
10/8/2019,TLUZO,True,268,203,222500,Estado de Mexico,0.9,0,0,0,1,8,10,38,0.757462687
10/9/2019,TLUZO,True,268,218,237780.5,Estado de Mexico,0.83,0,0,0.33,2,9,10,38,0.813432836
10/10/2019,TLUZO,True,268,215,237981.02,Estado de Mexico,0.85,0,0,1,3,10,10,38,0.802238806
10/11/2019,TLUZO,True,268,109,103580.94,Estado de Mexico,0.84,0,0,0.24,4,11,10,38,0.406716418
10/12/2019,TLUZO,True,268,95,92856.16,Estado de Mexico,0.81,0,0,0.97,5,12,10,38,0.354477612
10/13/2019,TLUZO,True,268,109,103699.19,Estado de Mexico,0.81,0,0,0.24,6,13,10,38,0.406716418
10/14/2019,TLUZO,True,268,232,240185.32,Estado de Mexico,0.89,0,0,0.82,0,14,10,38,0.865671642
10/15/2019,TLUZO,True,268,238,251989.14,Estado de Mexico,0.96,0,0,0.66,1,15,10,38,0.888059701
10/16/2019,TLUZO,True,268,238,248775.06,Estado de Mexico,1,0,0,0,2,16,10,38,0.888059701
10/17/2019,TLUZO,True,268,198,209029.34,Estado de Mexico,0.8,0,0,0,3,17,10,38,0.73880597
10/18/2019,TLUZO,True,268,119,110264.46,Estado de Mexico,0.82,0,0,0.5,4,18,10,38,0.444029851
10/19/2019,TLUZO,True,268,97,83000.08,Estado de Mexico,0.8,0,0,0.24,5,19,10,38,0.361940299
10/20/2019,TLUZO,True,268,112,102635.45,Estado de Mexico,0.79,0,0,0.48,6,20,10,38,0.417910448
10/21/2019,TLUZO,True,268,192,209249.71,Estado de Mexico,0.84,0,0,0.26,0,21,10,38,0.71641791
10/22/2019,TLUZO,True,268,219,239860.79,Estado de Mexico,0.82,0,0,0,1,22,10,38,0.817164179
10/23/2019,TLUZO,True,268,238,251019.42,Estado de Mexico,0.79,0,0,0.32,2,23,10,38,0.888059701
10/24/2019,TLUZO,True,268,238,245831.01,Estado de Mexico,0.82,0,0,0.49,3,24,10,38,0.888059701
10/25/2019,TLUZO,True,268,166,154559.96,Estado de Mexico,0.82,0,0,0,4,25,10,38,0.619402985
10/26/2019,TLUZO,True,268,146,128460.51,Estado de Mexico,0.79,0,0,0.24,5,26,10,38,0.544776119
10/27/2019,TLUZO,True,268,142,134021.92,Estado de Mexico,0.78,0,0,0.24,6,27,10,38,0.529850746
10/28/2019,TLUZO,True,268,203,216246.75,Estado de Mexico,0.84,0,0,0.26,0,28,10,38,0.757462687
10/29/2019,TLUZO,True,268,218,242584.47,Estado de Mexico,0.83,0,0,0,1,29,10,38,0.813432836
10/30/2019,TLUZO,True,268,221,233804.93,Estado de Mexico,0.73,0,0,0.31,2,30,10,38,0.824626866
10/31/2019,TLUZO,True,268,162,160477.85,Estado de Mexico,0.73,0,0,0,3,31,10,38,0.604477612
11/1/2019,TLUZO,True,268,115,102339.15,Estado de Mexico,0.82,0,0,0.24,4,1,11,38,0.429104478
11/2/2019,TLUZO,True,268,99,86344.49,Estado de Mexico,0.92,0,0,0.47,5,2,11,38,0.369402985
11/3/2019,TLUZO,True,268,124,119297.29,Estado de Mexico,0.92,0,0,0,6,3,11,38,0.462686567
11/4/2019,TLUZO,True,268,220,236615.74,Estado de Mexico,0.98,0,0,0,0,4,11,38,0.820895522
11/5/2019,TLUZO,True,268,230,251591.82,Estado de Mexico,0.97,0,0,0,1,5,11,38,0.858208955
11/6/2019,TLUZO,True,268,228,246453.78,Estado de Mexico,0.87,0,0,0,2,6,11,38,0.850746269
11/7/2019,TLUZO,True,268,260,293126.98,Estado de Mexico,0.89,0,0,0.48,3,7,11,38,0.970149254
11/8/2019,TLUZO,True,268,104,97019.33,Estado de Mexico,0.92,0,0,0.47,4,8,11,38,0.388059701
11/9/2019,TLUZO,True,268,92,81450.39,Estado de Mexico,0.88,0,0,0.23,5,9,11,38,0.343283582
11/10/2019,TLUZO,True,268,107,100379.47,Estado de Mexico,0.92,0,0,0.94,6,10,11,38,0.399253731
11/11/2019,TLUZO,True,268,222,233821.27,Estado de Mexico,0.97,0,0,0,0,11,11,38,0.828358209
11/12/2019,TLUZO,True,268,228,244108.4,Estado de Mexico,0.95,0,0,0.91,1,12,11,38,0.850746269
11/13/2019,TLUZO,True,268,237,255008.18,Estado de Mexico,0.98,0,0,0.63,2,13,11,38,0.884328358
11/14/2019,TLUZO,True,268,235,253225.36,Estado de Mexico,0.95,0,0,0,3,14,11,38,0.876865672
11/15/2019,TLUZO,True,268,178,158039.88,Estado de Mexico,0.95,0,0,0,4,15,11,38,0.664179104
11/16/2019,TLUZO,True,268,188,166633.16,Estado de Mexico,0.94,0,0,0.46,5,16,11,38,0.701492537
11/17/2019,TLUZO,True,268,143,123844.09,Estado de Mexico,0.95,0,0,0.47,6,17,11,38,0.53358209
11/18/2019,TLUZO,True,268,186,170493.55,Estado de Mexico,0.91,1,0,0.5,0,18,11,38,0.694029851
11/19/2019,TLUZO,True,268,212,228256.61,Estado de Mexico,1,0,0,0.91,1,19,11,38,0.791044776
11/20/2019,TLUZO,True,268,212,228394.54,Estado de Mexico,0.99,1,0,0.91,2,20,11,38,0.791044776
11/21/2019,TLUZO,True,268,188,199744.33,Estado de Mexico,0.93,0,0,0.47,3,21,11,38,0.701492537
11/22/2019,TLUZO,True,268,148,136511.48,Estado de Mexico,0.87,0,0,0.22,4,22,11,38,0.552238806
11/23/2019,TLUZO,True,268,138,119377.41,Estado de Mexico,0.87,0,0,0.23,5,23,11,38,0.514925373
11/24/2019,TLUZO,True,268,129,125086.02,Estado de Mexico,0.88,0,0,0,6,24,11,38,0.481343284
11/25/2019,TLUZO,True,268,209,218542.9,Estado de Mexico,0.95,0,0,1,0,25,11,38,0.779850746
11/26/2019,TLUZO,True,268,223,246840.26,Estado de Mexico,0.97,0,0,0,1,26,11,38,0.832089552
11/27/2019,TLUZO,True,268,193,212198.03,Estado de Mexico,0.88,0,0,0,2,27,11,38,0.720149254
11/28/2019,TLUZO,True,268,191,201215.05,Estado de Mexico,0.94,0,0,0,3,28,11,38,0.712686567
11/29/2019,TLUZO,True,268,160,147349.79,Estado de Mexico,0.93,0,0,0.7,4,29,11,38,0.597014925
11/30/2019,TLUZO,True,268,164,143431,Estado de Mexico,0.86,0,0,0,5,30,11,38,0.611940299
12/1/2019,TLUZO,True,268,124,114025.84,Estado de Mexico,0.84,0,0,0.97,6,1,12,38,0.462686567
12/2/2019,TLUZO,True,268,221,229455.51,Estado de Mexico,0.79,0,0,0,0,2,12,38,0.824626866
12/3/2019,TLUZO,True,268,237,247423.33,Estado de Mexico,0.82,0,0,0.17,1,3,12,38,0.884328358
12/4/2019,TLUZO,True,268,233,244553.19,Estado de Mexico,0.76,0,0,0.17,2,4,12,38,0.869402985
12/5/2019,TLUZO,True,268,228,236790.35,Estado de Mexico,0.78,0,0,0.79,3,5,12,38,0.850746269
12/6/2019,TLUZO,True,268,165,157135.79,Estado de Mexico,0.78,0,0,0,4,6,12,38,0.615671642
12/7/2019,TLUZO,True,268,125,108700.81,Estado de Mexico,0.83,0,0,0,5,7,12,38,0.46641791
12/8/2019,TLUZO,True,268,129,118615.55,Estado de Mexico,0.8,0,0,0.13,6,8,12,38,0.481343284
12/9/2019,TLUZO,True,268,229,241023.88,Estado de Mexico,0.81,0,0,0.26,0,9,12,38,0.854477612
12/10/2019,TLUZO,True,268,236,248060.38,Estado de Mexico,0.89,0,0,0,1,10,12,38,0.880597015
12/11/2019,TLUZO,True,268,210,220984.8,Estado de Mexico,0.83,0,0,0.32,2,11,12,38,0.78358209
12/12/2019,TLUZO,True,268,192,205192.67,Estado de Mexico,0.91,0,0,0.13,3,12,12,38,0.71641791
12/13/2019,TLUZO,True,268,166,160789.15,Estado de Mexico,0.77,0,0,0.48,4,13,12,38,0.619402985
12/14/2019,TLUZO,True,268,150,138469.24,Estado de Mexico,0.81,0,0,0.24,5,14,12,38,0.559701493
12/15/2019,TLUZO,True,268,116,105185.38,Estado de Mexico,0.82,0,0,0.12,6,15,12,38,0.432835821
12/16/2019,TLUZO,True,268,214,210181.74,Estado de Mexico,0.88,0,0,0,0,16,12,38,0.798507463
12/17/2019,TLUZO,True,268,228,221238.27,Estado de Mexico,0.99,0,0,0.15,1,17,12,38,0.850746269
12/18/2019,TLUZO,True,269,203,203068.83,Estado de Mexico,1,0,0,1,2,18,12,38,0.75464684
12/19/2019,TLUZO,True,268,160,150395.92,Estado de Mexico,0.8,0,0,0.15,3,19,12,38,0.597014925
12/20/2019,TLUZO,True,268,101,84648.98,Estado de Mexico,0.8,0,0,0.25,4,20,12,38,0.376865672
12/21/2019,TLUZO,True,268,72,61327.24,Estado de Mexico,0.79,0,0,0,5,21,12,38,0.268656716
12/22/2019,TLUZO,True,268,64,60393.33,Estado de Mexico,0.78,0,0,0.25,6,22,12,38,0.23880597
12/23/2019,TLUZO,True,268,43,35711.86,Estado de Mexico,0.78,0,0,0.13,0,23,12,38,0.160447761
12/24/2019,TLUZO,True,268,107,96673.6,Estado de Mexico,0.85,0,0,0,1,24,12,38,0.399253731
12/25/2019,TLUZO,True,268,54,52168.84,Estado de Mexico,0.77,1,0,0,2,25,12,38,0.201492537
12/26/2019,TLUZO,True,268,67,64335.8,Estado de Mexico,0.75,0,0,0.25,3,26,12,38,0.25
12/27/2019,TLUZO,True,268,65,58013.47,Estado de Mexico,0.73,0,0,0.36,4,27,12,38,0.242537313
12/28/2019,TLUZO,True,268,86,73379.47,Estado de Mexico,0.75,0,0,0.37,5,28,12,38,0.320895522
12/29/2019,TLUZO,True,268,55,47440.18,Estado de Mexico,0.73,0,0,0.24,6,29,12,38,0.205223881
12/30/2019,TLUZO,True,268,52,45222.05,Estado de Mexico,0.75,0,0,0.51,0,30,12,38,0.194029851
12/31/2019,TLUZO,True,268,74,62313.64,Estado de Mexico,0.83,0,0,0.63,1,31,12,38,0.276119403
1/1/2020,TLUZO,True,268,40,32126.29,Estado de Mexico,0.69,1,0,0.7,2,1,1,38,0.149253731
1/2/2020,TLUZO,True,268,60,54696.93,Estado de Mexico,0.63,0,0,0.8,3,2,1,38,0.223880597
1/3/2020,TLUZO,True,268,59,50858.72,Estado de Mexico,0.65,0,0,0.27,4,3,1,38,0.220149254
1/4/2020,TLUZO,True,268,52,44492.71,Estado de Mexico,0.68,0,0,0.55,5,4,1,38,0.194029851
1/5/2020,TLUZO,True,268,54,47168.07,Estado de Mexico,0.64,0,0,0.28,6,5,1,38,0.201492537
1/6/2020,TLUZO,True,268,92,85026.04,Estado de Mexico,0.68,0,0,0.59,0,6,1,38,0.343283582
1/7/2020,TLUZO,True,268,126,121789.85,Estado de Mexico,0.72,0,0,0.72,1,7,1,38,0.470149254
1/8/2020,TLUZO,True,268,182,189615.27,Estado de Mexico,0.66,0,0,0,2,8,1,38,0.679104478
1/9/2020,TLUZO,True,268,132,129807.47,Estado de Mexico,0.64,0,0,0,3,9,1,38,0.492537313
1/10/2020,TLUZO,True,268,91,88386.52,Estado de Mexico,0.63,0,0,0,4,10,1,38,0.339552239
1/11/2020,TLUZO,True,268,87,77907.82,Estado de Mexico,0.61,0,0,0,5,11,1,38,0.324626866
1/12/2020,TLUZO,True,268,126,126825.06,Estado de Mexico,0.7,0,0,0.31,6,12,1,38,0.470149254
1/13/2020,TLUZO,True,268,199,208682.06,Estado de Mexico,0.68,0,0,0.63,0,13,1,38,0.742537313
1/14/2020,TLUZO,True,268,208,225244.94,Estado de Mexico,0.75,0,0,0.36,1,14,1,38,0.776119403
1/15/2020,TLUZO,True,268,213,231711.06,Estado de Mexico,0.72,0,0,0,2,15,1,38,0.794776119
1/16/2020,TLUZO,True,268,206,219965.15,Estado de Mexico,0.67,0,0,0,3,16,1,38,0.768656716
1/17/2020,TLUZO,True,268,97,97082.31,Estado de Mexico,0.68,0,0,0.59,4,17,1,38,0.361940299
1/18/2020,TLUZO,True,268,87,81667.97,Estado de Mexico,0.62,0,0,0.88,5,18,1,38,0.324626866
1/19/2020,TLUZO,True,268,97,98297.78,Estado de Mexico,0.64,0,0,0.94,6,19,1,38,0.361940299
1/20/2020,TLUZO,True,268,186,210545.9,Estado de Mexico,0.71,0,0,1,0,20,1,38,0.694029851
1/21/2020,TLUZO,True,268,213,245730.16,Estado de Mexico,0.74,0,0,0,1,21,1,38,0.794776119
1/22/2020,TLUZO,True,268,199,229818.6,Estado de Mexico,0.72,0,0,0.39,2,22,1,38,0.742537313
1/23/2020,TLUZO,True,268,177,201391.96,Estado de Mexico,0.71,0,0,0,3,23,1,38,0.660447761
1/24/2020,TLUZO,True,268,88,86977.68,Estado de Mexico,0.68,0,0,0.75,4,24,1,38,0.328358209
1/25/2020,TLUZO,True,268,61,56597.36,Estado de Mexico,0.66,0,0,0.45,5,25,1,38,0.22761194
1/26/2020,TLUZO,True,268,81,80122.93,Estado de Mexico,0.92,0,0,0.35,6,26,1,38,0.302238806
1/27/2020,TLUZO,True,268,175,199069.25,Estado de Mexico,0.94,0,0,0.95,0,27,1,38,0.652985075
1/28/2020,TLUZO,True,268,205,237154.27,Estado de Mexico,1,0,0,0.72,1,28,1,38,0.764925373
1/29/2020,TLUZO,True,268,195,228478.37,Estado de Mexico,0.93,0,0,0,2,29,1,38,0.72761194
1/30/2020,TLUZO,True,268,127,140479.07,Estado de Mexico,0.78,0,0,0.31,3,30,1,38,0.473880597
1/31/2020,TLUZO,True,268,101,97870.13,Estado de Mexico,0.82,0,0,0.35,4,31,1,38,0.376865672
2/1/2020,TLUZO,True,268,131,119788.14,Estado de Mexico,0.89,0,0,0,5,1,2,38,0.48880597
2/2/2020,TLUZO,True,268,89,84338.47,Estado de Mexico,0.99,0,0,0.32,6,2,2,38,0.332089552
2/3/2020,TLUZO,True,268,116,113555.07,Estado de Mexico,1,1,0,0.59,0,3,2,38,0.432835821
2/4/2020,TLUZO,True,268,202,227055.08,Estado de Mexico,0.89,0,0,0.64,1,4,2,38,0.753731343
2/5/2020,TLUZO,True,268,195,215126.16,Estado de Mexico,0.89,1,0,0.35,2,5,2,38,0.72761194
2/6/2020,TLUZO,True,268,200,219822.29,Estado de Mexico,0.77,0,0,0.3,3,6,2,38,0.746268657
2/7/2020,TLUZO,True,268,129,130255.51,Estado de Mexico,0.83,0,0,0,4,7,2,38,0.481343284
2/8/2020,TLUZO,True,268,98,92810.89,Estado de Mexico,0.82,0,0,0.27,5,8,2,38,0.365671642
2/9/2020,TLUZO,True,268,138,136566.81,Estado de Mexico,0.87,0,0,0.26,6,9,2,38,0.514925373
2/10/2020,TLUZO,True,268,222,242025.31,Estado de Mexico,0.86,0,0,0.27,0,10,2,38,0.828358209
2/11/2020,TLUZO,True,268,218,241190.53,Estado de Mexico,0.84,0,0,0.94,1,11,2,38,0.813432836
2/12/2020,TLUZO,True,268,209,230854.45,Estado de Mexico,0.81,0,0,0,2,12,2,38,0.779850746
2/13/2020,TLUZO,True,268,178,192422.52,Estado de Mexico,0.84,0,0,0.25,3,13,2,38,0.664179104
2/14/2020,TLUZO,True,268,91,85358.25,Estado de Mexico,0.85,0,0,0.22,4,14,2,38,0.339552239
2/15/2020,TLUZO,True,268,64,59677.14,Estado de Mexico,0.86,0,0,0.24,5,15,2,38,0.23880597
2/16/2020,TLUZO,True,268,112,110504.35,Estado de Mexico,0.87,0,0,0.77,6,16,2,38,0.417910448
2/17/2020,TLUZO,True,268,216,236450.11,Estado de Mexico,0.87,0,0,0.26,0,17,2,38,0.805970149
2/18/2020,TLUZO,True,268,228,247373.11,Estado de Mexico,0.88,0,0,0,1,18,2,38,0.850746269
2/19/2020,TLUZO,True,268,229,257276.93,Estado de Mexico,0.85,0,0,0.62,2,19,2,38,0.854477612
2/20/2020,TLUZO,True,268,197,215391.36,Estado de Mexico,0.76,0,0,0,3,20,2,38,0.735074627
2/21/2020,TLUZO,True,268,92,91067.08,Estado de Mexico,0.8,0,0,0.25,4,21,2,38,0.343283582
2/22/2020,TLUZO,True,268,74,69515.12,Estado de Mexico,0.77,0,0,0.73,5,22,2,38,0.276119403
2/23/2020,TLUZO,True,268,145,144462.75,Estado de Mexico,0.82,0,0,0,6,23,2,38,0.541044776
2/24/2020,TLUZO,True,268,221,239456.53,Estado de Mexico,0.84,0,0,0.27,0,24,2,38,0.824626866
2/25/2020,TLUZO,True,268,219,238124.21,Estado de Mexico,0.87,0,0,0.31,1,25,2,38,0.817164179
2/26/2020,TLUZO,True,268,238,270717.12,Estado de Mexico,0.82,0,0,0,2,26,2,38,0.888059701
2/27/2020,TLUZO,True,268,224,251634.91,Estado de Mexico,0.83,0,0,0.5,3,27,2,38,0.835820896
2/28/2020,TLUZO,True,268,136,131181.7,Estado de Mexico,0.84,0,0,0,4,28,2,38,0.507462687
2/29/2020,TLUZO,True,268,130,124221.36,Estado de Mexico,0.78,0,0,0.74,5,29,2,38,0.485074627
3/1/2020,TLUZO,True,268,126,121800.4,Estado de Mexico,0.8,0,0,1,6,1,3,38,0.470149254
