,date,venue_code,found,rooms_available,rooms_occupied,room_revenue,state,hotelSearchesMX,is_holiday,hocc,hotelSearches,dayofweek,day,month,venue_encode,occ,Evento,Lugar,Modalidad
210,2019-08-30,MTYCP,True,219,53,90593.17,Nuevo Leon,0.91,0,0.0,0.24,4,30,8,19,0.242009132,,,
211,2019-08-31,MTYCP,True,219,33,55116.13,Nuevo Leon,0.9,0,0.0,0.0,5,31,8,19,0.150684932,,,
212,2019-09-01,MTYCP,True,219,45,77318.99,Nuevo Leon,0.95,0,0.0,0.41,6,1,9,19,0.205479452,,,
213,2019-09-02,MTYCP,True,219,66,125460.79,Nuevo Leon,1.0,0,0.0,0.85,0,2,9,19,0.301369863,,,
214,2019-09-03,MTYCP,True,219,113,222817.11,Nuevo Leon,0.94,0,0.0,0.48,1,3,9,19,0.515981735,,,
215,2019-09-04,MTYCP,True,219,205,426756.88,Nuevo Leon,0.93,0,0.0,0.51,2,4,9,19,0.936073059,,,
216,2019-09-05,MTYCP,True,219,122,231342.7,Nuevo Leon,0.85,0,0.0,0.62,3,5,9,19,0.557077626,,,
217,2019-09-06,MTYCP,True,219,61,100953.94,Nuevo Leon,0.88,0,0.0,0.2,4,6,9,19,0.278538813,,,
218,2019-09-07,MTYCP,True,219,46,77878.52,Nuevo Leon,0.84,0,0.0,0.79,5,7,9,19,0.210045662,,,
219,2019-09-08,MTYCP,True,219,73,129364.79,Nuevo Leon,0.85,0,0.0,1.0,6,8,9,19,0.333333333,,,
220,2019-09-09,MTYCP,True,219,179,370443.59,Nuevo Leon,0.83,0,0.0,0.82,0,9,9,19,0.817351598,,,
221,2019-09-10,MTYCP,True,219,202,419137.22,Nuevo Leon,0.9,0,0.0,0.24,1,10,9,19,0.922374429,,,
222,2019-09-11,MTYCP,True,219,219,454522.16,Nuevo Leon,0.88,0,0.0,0.0,2,11,9,19,1.0,,,
223,2019-09-12,MTYCP,True,219,191,393377.05,Nuevo Leon,0.83,0,0.0,0.39,3,12,9,19,0.872146119,,,
224,2019-09-13,MTYCP,True,219,81,131922.13,Nuevo Leon,0.82,0,0.0,0.38,4,13,9,19,0.369863014,,,
225,2019-09-14,MTYCP,True,219,52,86080.7,Nuevo Leon,0.81,0,0.0,0.55,5,14,9,19,0.237442922,,,
226,2019-09-15,MTYCP,True,219,48,103598.28,Nuevo Leon,0.81,0,0.0,0.38,6,15,9,19,0.219178082,,,
227,2019-09-16,MTYCP,True,219,141,239731.93,Nuevo Leon,0.86,1,0.0,0.2,0,16,9,19,0.643835616,,,
228,2019-09-17,MTYCP,True,219,175,347230.85,Nuevo Leon,0.9,0,0.0,0.24,1,17,9,19,0.799086758,,,
229,2019-09-18,MTYCP,True,219,215,436710.55,Nuevo Leon,0.78,0,0.0,0.49,2,18,9,19,0.98173516,,,
230,2019-09-19,MTYCP,True,219,187,377139.76,Nuevo Leon,0.76,0,0.0,0.0,3,19,9,19,0.853881279,,,
231,2019-09-20,MTYCP,True,219,81,136359.57,Nuevo Leon,0.73,0,0.0,0.18,4,20,9,19,0.369863014,,,
232,2019-09-21,MTYCP,True,219,56,92509.77,Nuevo Leon,0.72,0,0.0,0.0,5,21,9,19,0.255707763,,,
233,2019-09-22,MTYCP,True,219,120,202940.98,Nuevo Leon,0.72,0,0.0,0.18,6,22,9,19,0.547945205,,,
234,2019-09-23,MTYCP,True,219,203,403405.89,Nuevo Leon,0.75,0,0.0,0.19,0,23,9,19,0.926940639,,,
235,2019-09-24,MTYCP,True,219,217,437161.91,Nuevo Leon,0.76,0,0.0,0.23,1,24,9,19,0.99086758,,,
236,2019-09-25,MTYCP,True,219,217,445838.93,Nuevo Leon,0.69,0,0.0,0.48,2,25,9,19,0.99086758,,,
237,2019-09-26,MTYCP,True,219,210,431898.97,Nuevo Leon,0.68,0,0.0,0.19,3,26,9,19,0.95890411,,,
238,2019-09-27,MTYCP,True,219,84,143138.26,Nuevo Leon,0.65,0,0.0,0.54,4,27,9,19,0.383561644,,,
239,2019-09-28,MTYCP,True,219,53,92991.08,Nuevo Leon,0.66,0,0.0,0.7,5,28,9,19,0.242009132,,,
240,2019-09-29,MTYCP,True,219,81,140672.74,Nuevo Leon,0.71,0,0.0,0.52,6,29,9,19,0.369863014,,,
241,2019-09-30,MTYCP,True,219,134,252851.12,Nuevo Leon,0.66,0,0.0,0.0,0,30,9,19,0.611872146,,,
242,2019-10-01,MTYCP,True,219,182,371567.53,Nuevo Leon,0.68,0,0.0,0.43,1,1,10,19,0.831050228,,,
243,2019-10-02,MTYCP,True,219,202,411388.44,Nuevo Leon,0.86,0,0.0,0.68,2,2,10,19,0.922374429,,,
244,2019-10-03,MTYCP,True,219,131,255172.55,Nuevo Leon,0.85,0,0.0,0.8,3,3,10,19,0.598173516,,,
245,2019-10-04,MTYCP,True,219,56,96397.32,Nuevo Leon,0.83,0,0.0,0.0,4,4,10,19,0.255707763,,,
246,2019-10-05,MTYCP,True,219,46,82072.78,Nuevo Leon,0.81,0,0.0,0.25,5,5,10,19,0.210045662,,,
247,2019-10-06,MTYCP,True,219,67,118751.17,Nuevo Leon,0.78,0,0.0,0.76,6,6,10,19,0.305936073,,,
248,2019-10-07,MTYCP,True,219,156,320100.14,Nuevo Leon,0.84,0,0.0,0.27,0,7,10,19,0.712328767,,,
249,2019-10-08,MTYCP,True,219,213,443536.37,Nuevo Leon,0.9,0,0.0,0.33,1,8,10,19,0.97260274,,,
250,2019-10-09,MTYCP,True,219,201,409790.44,Nuevo Leon,0.83,0,0.0,0.34,2,9,10,19,0.917808219,,,
251,2019-10-10,MTYCP,True,219,162,333379.29,Nuevo Leon,0.85,0,0.0,0.77,3,10,10,19,0.739726027,,,
252,2019-10-11,MTYCP,True,219,53,92841.93,Nuevo Leon,0.84,0,0.0,0.25,4,11,10,19,0.242009132,,,
253,2019-10-12,MTYCP,True,219,43,69701.5,Nuevo Leon,0.81,0,0.0,1.0,5,12,10,19,0.196347032,,,
254,2019-10-13,MTYCP,True,219,43,69701.5,Nuevo Leon,0.81,0,0.0,0.25,6,13,10,19,0.196347032,,,
255,2019-10-14,MTYCP,True,219,172,345946.84,Nuevo Leon,0.89,0,0.0,0.28,0,14,10,19,0.785388128,,,
256,2019-10-15,MTYCP,True,219,194,389204.5,Nuevo Leon,0.96,0,0.0,0.34,1,15,10,19,0.885844749,,,
257,2019-10-16,MTYCP,True,219,217,440666.2,Nuevo Leon,1.0,0,0.0,0.37,2,16,10,19,0.99086758,,,
258,2019-10-17,MTYCP,True,219,177,354187.42,Nuevo Leon,0.8,0,0.0,0.0,3,17,10,19,0.808219178,,,
259,2019-10-18,MTYCP,True,219,74,129458.08,Nuevo Leon,0.82,0,0.0,0.26,4,18,10,19,0.337899543,,,
260,2019-10-19,MTYCP,True,219,102,183558.66,Nuevo Leon,0.8,0,0.0,0.25,5,19,10,19,0.465753425,,,
261,2019-10-20,MTYCP,True,219,102,183558.66,Nuevo Leon,0.79,0,0.0,0.0,6,20,10,19,0.465753425,,,
262,2019-10-22,MTYCP,True,219,219,456318.34,Nuevo Leon,0.82,0,0.0,0.65,1,22,10,19,1.0,,,
263,2019-10-23,MTYCP,True,219,219,443237.82,Nuevo Leon,0.79,0,0.0,0.66,2,23,10,19,1.0,,,
264,2019-10-24,MTYCP,True,219,198,404469.86,Nuevo Leon,0.82,0,0.0,0.0,3,24,10,19,0.904109589,,,
265,2019-10-25,MTYCP,True,219,67,117657.29,Nuevo Leon,0.82,0,0.0,0.0,4,25,10,19,0.305936073,,,
266,2019-10-26,MTYCP,True,219,76,121261.8,Nuevo Leon,0.79,0,0.0,0.24,5,26,10,19,0.347031963,,,
267,2019-10-27,MTYCP,True,219,107,187521.55,Nuevo Leon,0.78,0,0.0,0.76,6,27,10,19,0.488584475,,,
268,2019-10-28,MTYCP,True,219,196,383638.2,Nuevo Leon,0.84,0,0.0,0.27,0,28,10,19,0.894977169,,,
269,2019-10-29,MTYCP,True,219,215,416946.52,Nuevo Leon,0.83,0,0.0,0.97,1,29,10,19,0.98173516,,,
270,2019-10-30,MTYCP,True,219,211,418167.63,Nuevo Leon,0.73,0,0.0,0.64,2,30,10,19,0.96347032,,,
271,2019-10-31,MTYCP,True,219,164,313679.9,Nuevo Leon,0.73,0,0.0,0.77,3,31,10,19,0.748858447,,,
272,2019-11-01,MTYCP,True,219,84,150003.75,Nuevo Leon,0.82,0,0.0,0.47,4,1,11,19,0.383561644,,,
273,2019-11-02,MTYCP,True,219,51,94810.31,Nuevo Leon,0.92,0,0.0,0.47,5,2,11,19,0.232876712,,,
274,2019-11-03,MTYCP,True,219,76,134138.69,Nuevo Leon,0.92,0,0.0,0.48,6,3,11,19,0.347031963,,,
275,2019-11-04,MTYCP,True,219,172,345187.4,Nuevo Leon,0.98,0,0.0,0.26,0,4,11,19,0.785388128,,,
276,2019-11-05,MTYCP,True,219,208,452126.36,Nuevo Leon,0.97,0,0.0,0.91,1,5,11,19,0.949771689,,,
277,2019-11-06,MTYCP,True,219,219,444622.73,Nuevo Leon,0.87,0,0.0,0.62,2,6,11,19,1.0,,,
278,2019-11-07,MTYCP,True,219,197,389439.69,Nuevo Leon,0.89,0,0.0,0.72,3,7,11,19,0.899543379,,,
279,2019-11-08,MTYCP,True,219,65,105469.02,Nuevo Leon,0.92,0,0.0,0.7,4,8,11,19,0.296803653,,,
280,2019-11-09,MTYCP,True,219,57,91601.59,Nuevo Leon,0.88,0,0.0,0.47,5,9,11,19,0.260273973,,,
281,2019-11-10,MTYCP,True,219,106,190217.65,Nuevo Leon,0.92,0,0.0,0.24,6,10,11,19,0.484018265,,,
282,2019-11-11,MTYCP,True,219,198,387422.9,Nuevo Leon,0.97,0,0.0,0.25,0,11,11,19,0.904109589,,,
283,2019-11-12,MTYCP,True,219,219,447744.3,Nuevo Leon,0.95,0,0.0,0.61,1,12,11,19,1.0,,,
284,2019-11-13,MTYCP,True,219,219,451428.17,Nuevo Leon,0.98,0,0.0,0.0,2,13,11,19,1.0,,,
285,2019-11-14,MTYCP,True,219,200,409774.67,Nuevo Leon,0.95,0,0.0,0.0,3,14,11,19,0.913242009,,,
286,2019-11-15,MTYCP,True,219,99,149425.71,Nuevo Leon,0.95,0,0.0,0.46,4,15,11,19,0.452054795,,,
287,2019-11-16,MTYCP,True,219,40,67835.24,Nuevo Leon,0.94,0,0.0,0.93,5,16,11,19,0.182648402,,,
288,2019-11-17,MTYCP,True,219,69,117994.21,Nuevo Leon,0.95,0,0.0,0.24,6,17,11,19,0.315068493,,,
289,2019-11-18,MTYCP,True,219,160,309664.7,Nuevo Leon,0.91,1,0.0,0.0,0,18,11,19,0.730593607,,,
290,2019-11-19,MTYCP,True,219,210,411528.13,Nuevo Leon,1.0,0,0.0,0.0,1,19,11,19,0.95890411,,,
291,2019-11-20,MTYCP,True,219,219,447637.56,Nuevo Leon,0.99,1,0.0,0.3,2,20,11,19,1.0,,,
292,2019-11-21,MTYCP,True,219,204,409433.96,Nuevo Leon,0.93,0,0.0,0.23,3,21,11,19,0.931506849,,,
293,2019-11-22,MTYCP,True,219,83,135706.65,Nuevo Leon,0.87,0,0.0,0.22,4,22,11,19,0.378995434,,,
294,2019-11-23,MTYCP,True,219,90,113024.37,Nuevo Leon,0.87,0,0.0,0.68,5,23,11,19,0.410958904,,,
295,2019-11-24,MTYCP,True,219,75,126237.88,Nuevo Leon,0.88,0,0.0,0.7,6,24,11,19,0.342465753,,,
296,2019-11-25,MTYCP,True,219,104,197009.94,Nuevo Leon,0.95,0,0.0,1.0,0,25,11,19,0.474885845,,,
297,2019-11-26,MTYCP,True,219,113,227248.65,Nuevo Leon,0.97,0,0.0,0.3,1,26,11,19,0.515981735,,,
298,2019-11-27,MTYCP,True,219,104,193239.05,Nuevo Leon,0.88,0,0.0,0.59,2,27,11,19,0.474885845,,,
299,2019-11-28,MTYCP,True,219,83,153278.59,Nuevo Leon,0.94,0,0.0,0.24,3,28,11,19,0.378995434,,,
300,2019-11-29,MTYCP,True,219,75,115459.42,Nuevo Leon,0.93,0,0.0,0.23,4,29,11,19,0.342465753,,,
301,2019-11-30,MTYCP,True,219,90,155251.77,Nuevo Leon,0.86,0,0.0,0.23,5,30,11,19,0.410958904,,,
302,2019-12-01,MTYCP,True,219,99,166857.53,Nuevo Leon,0.84,0,0.0,0.0,6,1,12,19,0.452054795,,,
303,2019-12-02,MTYCP,True,219,215,432267.68,Nuevo Leon,0.79,0,0.0,0.44,0,2,12,19,0.98173516,,,
304,2019-12-03,MTYCP,True,219,214,445811.07,Nuevo Leon,0.82,0,0.0,0.0,1,3,12,19,0.97716895,,,
305,2019-12-04,MTYCP,True,219,217,449985.4,Nuevo Leon,0.76,0,0.0,0.0,2,4,12,19,0.99086758,,,
306,2019-12-05,MTYCP,True,219,207,428453.44,Nuevo Leon,0.78,0,0.0,0.59,3,5,12,19,0.945205479,,,
307,2019-12-06,MTYCP,True,219,91,151623.12,Nuevo Leon,0.78,0,0.0,0.0,4,6,12,19,0.415525114,,,
308,2019-12-07,MTYCP,True,219,57,94092.08,Nuevo Leon,0.83,0,0.0,0.19,5,7,12,19,0.260273973,,,
309,2019-12-08,MTYCP,True,219,89,150791.4,Nuevo Leon,0.8,0,0.0,0.19,6,8,12,19,0.406392694,,,
310,2019-12-09,MTYCP,True,219,177,358082.41,Nuevo Leon,0.81,0,0.0,0.2,0,9,12,19,0.808219178,,,
311,2019-12-10,MTYCP,True,219,217,440056.99,Nuevo Leon,0.89,0,0.0,0.0,1,10,12,19,0.99086758,,,
312,2019-12-11,MTYCP,True,219,213,417333.29,Nuevo Leon,0.83,0,0.0,0.48,2,11,12,19,0.97260274,,,
313,2019-12-12,MTYCP,True,219,198,413772.73,Nuevo Leon,0.91,0,0.0,0.38,3,12,12,19,0.904109589,,,
314,2019-12-13,MTYCP,True,219,102,168505.14,Nuevo Leon,0.77,0,0.0,0.0,4,13,12,19,0.465753425,,,
315,2019-12-14,MTYCP,True,219,66,109950.1,Nuevo Leon,0.81,0,0.0,0.18,5,14,12,19,0.301369863,,,
316,2019-12-15,MTYCP,True,219,81,132632.62,Nuevo Leon,0.82,0,0.0,0.0,6,15,12,19,0.369863014,,,
317,2019-12-16,MTYCP,True,219,166,316702.91,Nuevo Leon,0.88,0,0.0,0.39,0,16,12,19,0.757990868,,,
318,2019-12-17,MTYCP,True,219,201,382262.04,Nuevo Leon,0.99,0,0.0,0.0,1,17,12,19,0.917808219,,,
319,2019-12-18,MTYCP,True,219,169,316438.64,Nuevo Leon,1.0,0,0.0,1.0,2,18,12,19,0.771689498,,,
320,2019-12-19,MTYCP,True,219,128,235230.41,Nuevo Leon,0.8,0,0.0,0.22,3,19,12,19,0.584474886,,,
321,2019-12-20,MTYCP,True,219,89,131191.25,Nuevo Leon,0.8,0,0.0,0.37,4,20,12,19,0.406392694,,,
322,2019-12-21,MTYCP,True,219,77,107035.84,Nuevo Leon,0.79,0,0.0,0.75,5,21,12,19,0.351598174,,,
323,2019-12-22,MTYCP,True,219,128,134860.49,Nuevo Leon,0.78,0,0.0,0.38,6,22,12,19,0.584474886,,,
324,2019-12-23,MTYCP,True,219,35,53110.5,Nuevo Leon,0.78,0,0.0,0.2,0,23,12,19,0.159817352,,,
325,2019-12-24,MTYCP,True,219,31,52317.59,Nuevo Leon,0.85,0,0.0,0.0,1,24,12,19,0.141552511,,,
326,2019-12-25,MTYCP,True,219,40,68351.68,Nuevo Leon,0.77,1,0.0,0.24,2,25,12,19,0.182648402,,,
327,2019-12-26,MTYCP,True,219,48,77781.13,Nuevo Leon,0.75,0,0.0,0.75,3,26,12,19,0.219178082,,,
328,2019-12-27,MTYCP,True,219,45,73024.67,Nuevo Leon,0.73,0,0.0,0.36,4,27,12,19,0.205479452,,,
329,2019-12-28,MTYCP,True,219,54,81612.12,Nuevo Leon,0.75,0,0.0,0.0,5,28,12,19,0.246575342,,,
330,2019-12-29,MTYCP,True,219,38,61572.64,Nuevo Leon,0.73,0,0.0,0.18,6,29,12,19,0.173515982,,,
331,2019-12-30,MTYCP,True,219,35,61827.17,Nuevo Leon,0.75,0,0.0,0.38,0,30,12,19,0.159817352,,,
332,2019-12-31,MTYCP,True,219,56,61743.03,Nuevo Leon,0.83,0,0.0,0.0,1,31,12,19,0.255707763,,,
333,2020-01-01,MTYCP,True,219,26,43678.35,Nuevo Leon,0.69,1,0.0,0.0,2,1,1,19,0.118721461,,,
334,2020-01-02,MTYCP,True,219,31,57177.6,Nuevo Leon,0.63,0,0.0,0.0,3,2,1,19,0.141552511,,,
335,2020-01-03,MTYCP,True,219,36,58365.14,Nuevo Leon,0.65,0,0.0,0.32,4,3,1,19,0.164383562,,,
336,2020-01-04,MTYCP,True,219,39,60675.26,Nuevo Leon,0.68,0,0.0,0.65,5,4,1,19,0.178082192,,,
337,2020-01-05,MTYCP,True,219,66,107238.66,Nuevo Leon,0.64,0,0.0,1.0,6,5,1,19,0.301369863,,,
338,2020-01-06,MTYCP,True,219,126,225343.19,Nuevo Leon,0.68,0,0.0,0.0,0,6,1,19,0.575342466,,,
339,2020-01-07,MTYCP,True,219,153,287539.19,Nuevo Leon,0.72,0,0.0,0.0,1,7,1,19,0.698630137,,,
340,2020-01-08,MTYCP,True,219,141,263310.03,Nuevo Leon,0.66,0,0.0,0.0,2,8,1,19,0.643835616,,,
341,2020-01-09,MTYCP,True,219,135,253554.79,Nuevo Leon,0.64,0,0.0,0.0,3,9,1,19,0.616438356,,,
342,2020-01-10,MTYCP,True,219,61,102806.87,Nuevo Leon,0.63,0,0.0,0.69,4,10,1,19,0.278538813,,,
343,2020-01-11,MTYCP,True,219,40,70541.03,Nuevo Leon,0.61,0,0.0,0.0,5,11,1,19,0.182648402,,,
344,2020-01-12,MTYCP,True,219,64,114657.29,Nuevo Leon,0.7,0,0.0,0.0,6,12,1,19,0.292237443,,,
345,2020-01-13,MTYCP,True,219,134,283793.16,Nuevo Leon,0.68,0,0.0,0.37,0,13,1,19,0.611872146,,,
346,2020-01-14,MTYCP,True,219,150,320082.78,Nuevo Leon,0.75,0,0.0,0.43,1,14,1,19,0.684931507,,,
347,2020-01-15,MTYCP,True,219,153,325548.3,Nuevo Leon,0.72,0,0.0,0.93,2,15,1,19,0.698630137,,,
348,2020-01-16,MTYCP,True,219,119,255919.52,Nuevo Leon,0.67,0,0.0,0.36,3,16,1,19,0.543378995,,,
349,2020-01-17,MTYCP,True,219,53,91255.26,Nuevo Leon,0.68,0,0.0,0.35,4,17,1,19,0.242009132,,,
350,2020-01-18,MTYCP,True,219,65,105228.71,Nuevo Leon,0.62,0,0.0,0.35,5,18,1,19,0.296803653,,,
351,2020-01-19,MTYCP,True,219,47,83545.31,Nuevo Leon,0.64,0,0.0,0.0,6,19,1,19,0.214611872,,,
352,2020-01-20,MTYCP,True,219,124,248269.12,Nuevo Leon,0.71,0,0.0,0.4,0,20,1,19,0.566210046,,,
353,2020-01-21,MTYCP,True,219,152,311376.16,Nuevo Leon,0.74,0,0.0,0.86,1,21,1,19,0.694063927,,,
354,2020-01-22,MTYCP,True,219,154,318333.0,Nuevo Leon,0.72,0,0.0,0.46,2,22,1,19,0.703196347,,,
355,2020-01-23,MTYCP,True,219,148,301679.11,Nuevo Leon,0.71,0,0.0,0.41,3,23,1,19,0.675799087,,,
356,2020-01-24,MTYCP,True,219,81,133318.92,Nuevo Leon,0.68,0,0.0,0.0,4,24,1,19,0.369863014,,,
357,2020-01-25,MTYCP,True,219,32,51677.69,Nuevo Leon,0.66,0,0.0,0.0,5,25,1,19,0.146118721,,,
358,2020-01-26,MTYCP,True,219,47,83581.81,Nuevo Leon,0.92,0,0.0,0.41,6,26,1,19,0.214611872,,,
359,2020-01-27,MTYCP,True,219,130,258891.04,Nuevo Leon,0.94,0,0.0,0.38,0,27,1,19,0.593607306,,,
360,2020-01-28,MTYCP,True,219,157,299745.05,Nuevo Leon,1.0,0,0.0,0.0,1,28,1,19,0.716894977,,,
361,2020-01-29,MTYCP,True,219,165,336806.06,Nuevo Leon,0.93,0,0.0,0.88,2,29,1,19,0.753424658,,,
362,2020-01-30,MTYCP,True,219,133,263097.74,Nuevo Leon,0.78,0,0.0,0.37,3,30,1,19,0.607305936,,,
363,2020-01-31,MTYCP,True,219,40,63775.18,Nuevo Leon,0.82,0,0.0,0.42,4,31,1,19,0.182648402,,,
364,2020-02-01,MTYCP,True,219,33,51728.26,Nuevo Leon,0.89,0,0.0,0.67,5,1,2,19,0.150684932,,,
365,2020-02-02,MTYCP,True,219,43,69478.98,Nuevo Leon,0.99,0,0.0,0.25,6,2,2,19,0.196347032,,,
366,2020-02-03,MTYCP,True,219,87,158565.95,Nuevo Leon,1.0,1,0.0,0.24,0,3,2,19,0.397260274,,,
367,2020-02-04,MTYCP,True,219,144,280352.61,Nuevo Leon,0.89,0,0.0,0.77,1,4,2,19,0.657534247,,,
368,2020-02-05,MTYCP,True,219,146,291496.1,Nuevo Leon,0.89,1,0.0,0.0,2,5,2,19,0.666666667,,,
369,2020-02-06,MTYCP,True,219,136,271439.86,Nuevo Leon,0.77,0,0.0,0.72,3,6,2,19,0.621004566,,,
370,2020-02-07,MTYCP,True,219,47,80795.84,Nuevo Leon,0.83,0,0.0,0.47,4,7,2,19,0.214611872,,,
371,2020-02-08,MTYCP,True,219,40,62086.4,Nuevo Leon,0.82,0,0.0,0.0,5,8,2,19,0.182648402,,,
372,2020-02-09,MTYCP,True,219,57,99034.05,Nuevo Leon,0.87,0,0.0,0.21,6,9,2,19,0.260273973,,,
373,2020-02-10,MTYCP,True,219,124,244345.96,Nuevo Leon,0.86,0,0.0,0.44,0,10,2,19,0.566210046,,,
374,2020-02-11,MTYCP,True,219,181,372221.57,Nuevo Leon,0.84,0,0.0,0.25,1,11,2,19,0.826484018,,,
375,2020-02-12,MTYCP,True,219,181,369039.91,Nuevo Leon,0.81,0,0.0,0.52,2,12,2,19,0.826484018,,,
376,2020-02-13,MTYCP,True,219,136,281816.66,Nuevo Leon,0.84,0,0.0,0.2,3,13,2,19,0.621004566,,,
377,2020-02-14,MTYCP,True,219,49,87985.81,Nuevo Leon,0.85,0,0.0,0.0,4,14,2,19,0.223744292,,,
378,2020-02-15,MTYCP,True,219,28,47581.58,Nuevo Leon,0.86,0,0.0,0.19,5,15,2,19,0.127853881,,,
379,2020-02-16,MTYCP,True,219,61,101783.53,Nuevo Leon,0.87,0,0.0,0.0,6,16,2,19,0.278538813,,,
380,2020-02-17,MTYCP,True,219,150,305636.09,Nuevo Leon,0.87,0,0.0,0.85,0,17,2,19,0.684931507,,,
381,2020-02-18,MTYCP,True,219,159,331978.58,Nuevo Leon,0.88,0,0.0,0.51,1,18,2,19,0.726027397,,,
382,2020-02-19,MTYCP,True,219,159,336846.24,Nuevo Leon,0.85,0,0.0,0.25,2,19,2,19,0.726027397,,,
383,2020-02-20,MTYCP,True,219,124,255367.94,Nuevo Leon,0.76,0,0.0,0.4,3,20,2,19,0.566210046,,,
384,2020-02-21,MTYCP,True,219,36,59119.74,Nuevo Leon,0.8,0,0.0,1.0,4,21,2,19,0.164383562,,,
385,2020-02-22,MTYCP,True,219,21,48902.27,Nuevo Leon,0.77,0,0.0,0.2,5,22,2,19,0.095890411,,,
386,2020-02-23,MTYCP,True,219,71,117783.2,Nuevo Leon,0.82,0,0.0,0.0,6,23,2,19,0.324200913,,,
387,2020-02-24,MTYCP,True,219,173,350614.61,Nuevo Leon,0.84,0,0.0,0.43,0,24,2,19,0.789954338,,,
388,2020-02-25,MTYCP,True,219,202,406862.14,Nuevo Leon,0.87,0,0.0,0.25,1,25,2,19,0.922374429,,,
389,2020-02-26,MTYCP,True,219,201,406608.58,Nuevo Leon,0.82,0,0.0,0.77,2,26,2,19,0.917808219,,,
390,2020-02-27,MTYCP,True,219,142,287254.04,Nuevo Leon,0.83,0,0.0,0.2,3,27,2,19,0.648401826,,,
391,2020-02-28,MTYCP,True,219,39,62345.78,Nuevo Leon,0.84,0,0.0,0.4,4,28,2,19,0.178082192,,,
392,2020-02-29,MTYCP,True,219,20,31701.19,Nuevo Leon,0.78,0,0.0,0.2,5,29,2,19,0.091324201,,,
393,2020-03-01,MTYCP,True,219,46,81166.75,Nuevo Leon,0.8,0,0.0,0.4,6,1,3,19,0.210045662,,,
394,2020-03-02,MTYCP,True,219,118,232043.33,Nuevo Leon,0.84,0,0.0,0.43,0,2,3,19,0.538812785,,,
395,2020-03-03,MTYCP,True,219,145,287083.0,Nuevo Leon,1.0,0,0.0,0.24,1,3,3,19,0.662100457,,,
396,2020-03-04,MTYCP,True,219,159,301862.9,Nuevo Leon,0.91,0,0.0,0.0,2,4,3,19,0.726027397,,,
397,2020-03-05,MTYCP,True,219,124,220858.62,Nuevo Leon,0.74,0,0.0,0.21,3,5,3,19,0.566210046,,,
398,2020-03-06,MTYCP,True,219,49,76530.22,Nuevo Leon,0.79,0,0.0,0.37,4,6,3,19,0.223744292,,,
399,2020-03-07,MTYCP,True,219,35,52205.83,Nuevo Leon,0.76,0,0.0,0.37,5,7,3,19,0.159817352,,,
400,2020-03-08,MTYCP,True,219,43,73409.41,Nuevo Leon,0.78,0,0.0,0.0,6,8,3,19,0.196347032,,,
401,2020-03-09,MTYCP,True,219,98,209871.87,Nuevo Leon,0.83,0,0.0,0.0,0,9,3,19,0.447488584,,,
402,2020-03-10,MTYCP,True,219,127,275020.42,Nuevo Leon,0.88,0,0.0,0.0,1,10,3,19,0.579908676,,,
403,2020-03-11,MTYCP,True,219,160,343173.05,Nuevo Leon,0.84,0,0.0,0.24,2,11,3,19,0.730593607,,,
404,2020-03-12,MTYCP,True,219,117,237466.05,Nuevo Leon,0.82,0,0.0,0.37,3,12,3,19,0.534246575,,,
405,2020-03-13,MTYCP,True,219,28,48765.49,Nuevo Leon,0.79,0,0.0,0.18,4,13,3,19,0.127853881,,,
406,2020-03-14,MTYCP,True,219,23,41704.68,Nuevo Leon,0.84,0,0.0,0.0,5,14,3,19,0.105022831,,,
407,2020-03-15,MTYCP,True,219,24,42071.36,Nuevo Leon,0.84,0,0.0,0.37,6,15,3,19,0.109589041,,,
408,2020-03-16,MTYCP,True,219,21,38418.41,Nuevo Leon,0.83,1,0.0,1.0,0,16,3,19,0.095890411,,,
409,2020-03-17,MTYCP,True,219,23,45918.35,Nuevo Leon,0.98,0,0.0,0.48,1,17,3,19,0.105022831,,,
410,2020-03-18,MTYCP,True,219,24,50539.82,Nuevo Leon,0.95,0,0.0,0.0,2,18,3,19,0.109589041,,,
411,2020-03-19,MTYCP,True,219,19,35265.95,Nuevo Leon,0.88,0,0.0,0.0,3,19,3,19,0.086757991,,,
412,2020-03-20,MTYCP,True,219,14,24458.11,Nuevo Leon,0.82,0,0.0,0.53,4,20,3,19,0.063926941,,,
413,2020-03-21,MTYCP,True,219,8,12823.29,Nuevo Leon,0.83,1,0.0,0.35,5,21,3,19,0.03652968,,,
414,2020-03-22,MTYCP,True,219,5,9577.35,Nuevo Leon,0.87,0,0.0,0.18,6,22,3,19,0.02283105,,,
415,2020-03-23,MTYCP,True,219,2,4011.64,Nuevo Leon,0.93,0,0.0,0.0,0,23,3,19,0.00913242,,,
416,2020-03-24,MTYCP,True,219,6,10146.53,Nuevo Leon,0.95,0,0.0,0.22,1,24,3,19,0.02739726,,,
417,2020-03-25,MTYCP,True,219,11,22443.7,Nuevo Leon,0.92,0,0.0,0.46,2,25,3,19,0.050228311,,,
418,2020-03-26,MTYCP,True,219,12,22618.29,Nuevo Leon,0.91,0,0.0,0.37,3,26,3,19,0.054794521,,,
419,2020-03-27,MTYCP,True,219,8,17357.59,Nuevo Leon,0.89,0,0.0,0.35,4,27,3,19,0.03652968,,,
